"country","state","name","latitude","longitude"
"United States","FL","Yeehaw Junction",27.703243,-80.883604
"United States","FL","Yulee",30.634842,-81.563729
"United States","FL","Zellwood",28.721898,-81.573234
"United States","FL","Zephyrhills",28.239815,-82.178549
"United States","FL","Zephyrhills North",28.25169,-82.165388
"United States","FL","Zephyrhills South",28.215063,-82.188769
"United States","FL","Zephyrhills West",28.231293,-82.205014
"United States","FL","Zolfo Springs",27.492643,-81.786965
"United States","GA","Abbeville",31.992576,-83.306452
"United States","GA","Acworth",34.058492,-84.671636
"United States","GA","Adairsville",34.370223,-84.921457
"United States","GA","Adel",31.131571,-83.425405
"United States","GA","Adrian",32.529951,-82.591509
"United States","GA","Ailey",32.18836,-82.575566
"United States","GA","Alamo",32.147606,-82.779772
"United States","GA","Alapaha",31.383134,-83.223703
"United States","GA","Albany",31.578037,-84.176225
"United States","GA","Aldora",33.048653,-84.175501
"United States","GA","Allenhurst",31.787351,-81.60349
"United States","GA","Allentown",32.591572,-83.224001
"United States","GA","Alma",31.543304,-82.475621
"United States","GA","Alpharetta",34.070648,-84.275907
"United States","GA","Alston",32.086595,-82.480213
"United States","GA","Alto",34.464994,-83.572586
"United States","GA","Ambrose",31.595145,-83.014895
"United States","GA","Americus",32.074377,-84.222829
"United States","GA","Andersonville",32.19344,-84.14573
"United States","GA","Appling",33.570957,-82.310155
"United States","GA","Arabi",31.819358,-83.719208
"United States","GA","Aragon",34.044804,-85.056702
"United States","GA","Arcade",34.073026,-83.531564
"United States","GA","Argyle",31.073214,-82.648875
"United States","GA","Arlington",31.436823,-84.729732
"United States","GA","Arnoldsville",33.914955,-83.218427
"United States","GA","Ashburn",31.709191,-83.652424
"United States","GA","Athens-Clarke County unified government",33.949597,-83.370088
"United States","GA","Atlanta",33.762909,-84.422675
"United States","GA","Attapulgus",30.74949,-84.483886
"United States","GA","Auburn",34.015149,-83.833429
"United States","GA","Augusta-Richmond County consolidated government",33.365531,-82.073422
"United States","GA","Austell",33.820281,-84.644267
"United States","GA","Avalon",34.497141,-83.198203
"United States","GA","Avera",33.193423,-82.528732
"United States","GA","Avondale Estates",33.768731,-84.264735
"United States","GA","Baconton",31.380379,-84.159185
"United States","GA","Bainbridge",30.904933,-84.573047
"United States","GA","Baldwin",34.487641,-83.547262
"United States","GA","Ball Ground",34.343273,-84.36082
"United States","GA","Barnesville",33.052217,-84.152582
"United States","GA","Bartow",32.881217,-82.472328
"United States","GA","Barwick",30.893721,-83.739373
"United States","GA","Baxley",31.764743,-82.351753
"United States","GA","Bellville",32.155023,-81.978229
"United States","GA","Belvedere Park",33.748855,-84.259773
"United States","GA","Berkeley Lake",33.981438,-84.185589
"United States","GA","Berlin",31.067483,-83.623513
"United States","GA","Bethlehem",33.937948,-83.709982
"United States","GA","Between",33.817667,-83.801112
"United States","GA","Bishop",33.818727,-83.438159
"United States","GA","Blackshear",31.29937,-82.243468
"United States","GA","Blairsville",34.875666,-83.95466
"United States","GA","Blakely",31.380935,-84.927059
"United States","GA","Bloomingdale",32.124998,-81.308387
"United States","GA","Blue Ridge",34.865838,-84.323417
"United States","GA","Bluffton",31.519817,-84.869119
"United States","GA","Blythe",33.303066,-82.207357
"United States","GA","Bogart",33.947625,-83.533749
"United States","GA","Bonanza",33.458646,-84.337176
"United States","GA","Boston",30.791208,-83.789351
"United States","GA","Bostwick",33.737696,-83.5139
"United States","GA","Bowdon",33.537837,-85.253976
"United States","GA","Bowersville",34.372449,-83.083202
"United States","GA","Bowman",34.205388,-83.031139
"United States","GA","Boykin",31.101048,-84.684266
"United States","GA","Braselton",34.107616,-83.812908
"United States","GA","Braswell",33.983545,-84.9584
"United States","GA","Bremen",33.710765,-85.151897
"United States","GA","Brinson",30.978442,-84.737945
"United States","GA","Bronwood",31.830545,-84.364332
"United States","GA","Brookhaven",33.875954,-84.334763
"United States","GA","Brooklet",32.389099,-81.669966
"United States","GA","Brooks",33.293206,-84.450942
"United States","GA","Broxton",31.625133,-82.887468
"United States","GA","Brunswick",31.136149,-81.466936
"United States","GA","Buchanan",33.805605,-85.182729
"United States","GA","Buckhead",33.568403,-83.361235
"United States","GA","Buena Vista",32.318497,-84.517566
"United States","GA","Buford",34.120015,-83.991829
"United States","GA","Butler",32.557194,-84.23733
"United States","GA","Byromville",32.201633,-83.907239
"United States","GA","Byron",32.649497,-83.747954
"United States","GA","Cadwell",32.339648,-83.040768
"United States","GA","Cairo",30.879251,-84.204924
"United States","GA","Calhoun",34.483005,-84.944957
"United States","GA","Calvary",30.718312,-84.357079
"United States","GA","Camak",33.450759,-82.649524
"United States","GA","Camilla",31.234057,-84.209563
"United States","GA","Candler-McAfee",33.726222,-84.270852
"United States","GA","Canon",34.341681,-83.111768
"United States","GA","Canoochee",32.685397,-82.173608
"United States","GA","Canton",34.247201,-84.490723
"United States","GA","Carl",34.002953,-83.814051
"United States","GA","Carlton",34.041123,-83.040429
"United States","GA","Carnesville",34.375081,-83.228064
"United States","GA","Carrollton",33.581847,-85.083333
"United States","GA","Cartersville",34.162947,-84.800415
"United States","GA","Cave Spring",34.105301,-85.339779
"United States","GA","Cecil",31.046577,-83.390945
"United States","GA","Cedar Springs",31.187305,-85.032441
"United States","GA","Cedartown",34.021749,-85.247531
"United States","GA","Centerville",32.632978,-83.685643
"United States","GA","Centralhatchee",33.367964,-85.104356
"United States","GA","Chamblee",33.896083,-84.302441
"United States","GA","Chatsworth",34.781091,-84.782472
"United States","GA","Chattahoochee Hills",33.560554,-84.755446
"United States","GA","Chattanooga Valley",34.924092,-85.343243
"United States","GA","Chauncey",32.11182,-83.068102
"United States","GA","Cherry Log",34.785961,-84.38362
"United States","GA","Chester",32.394447,-83.155682
"United States","GA","Chickamauga",34.877467,-85.28835
"United States","GA","Clarkesville",34.609289,-83.52747
"United States","GA","Clarkston",33.810829,-84.240867
"United States","GA","Claxton",32.162106,-81.909666
"United States","GA","Clayton",34.877892,-83.401542
"United States","GA","Clermont",34.480138,-83.770407
"United States","GA","Cleveland",34.59704,-83.760707
"United States","GA","Climax",30.875632,-84.431203
"United States","GA","Cobbtown",32.279221,-82.138334
"United States","GA","Cochran",32.387346,-83.351397
"United States","GA","Cohutta",34.955253,-84.967218
"United States","GA","Colbert",34.037244,-83.213102
"United States","GA","Coleman",31.668594,-84.892952
"United States","GA","College Park",33.63814,-84.46009
"United States","GA","Collins",32.179214,-82.109874
"United States","GA","Colquitt",31.173215,-84.732379
"United States","GA","Columbus",32.510197,-84.874946
"United States","GA","Comer",34.062462,-83.12732
"United States","GA","Commerce",34.214298,-83.475713
"United States","GA","Concord",33.092042,-84.437752
"United States","GA","Conley",33.642014,-84.334394
"United States","GA","Conyers",33.657219,-83.983484
"United States","GA","Coolidge",31.010769,-83.866476
"United States","GA","Cordele",31.95609,-83.770077
"United States","GA","Cornelia",34.516629,-83.531473
"United States","GA","Country Club Estates",31.207058,-81.46271
"United States","GA","Covington",33.605439,-83.846634
"United States","GA","Crawford",33.883227,-83.15539
"United States","GA","Crawfordville",33.554641,-82.896695
"United States","GA","Crooked Creek",33.265688,-83.27525
"United States","GA","Culloden",32.864908,-84.093999
"United States","GA","Cumming",34.207039,-84.133746
"United States","GA","Cusseta-Chattahoochee County unified",32.347445,-84.788021
"United States","GA","Cuthbert",31.770686,-84.793575
"United States","GA","Dacula",33.979293,-83.88539
"United States","GA","Dahlonega",34.529909,-83.979579
"United States","GA","Daisy",32.150957,-81.835957
"United States","GA","Dallas",33.915618,-84.841556
"United States","GA","Dalton",34.769222,-84.97042
"United States","GA","Damascus",31.298515,-84.717195
"United States","GA","Danielsville",34.123973,-83.22036
"United States","GA","Danville",32.606013,-83.246057
"United States","GA","Darien",31.343489,-81.424103
"United States","GA","Dasher",30.742096,-83.222428
"United States","GA","Davisboro",32.981412,-82.603571
"United States","GA","Dawson",31.771864,-84.443499
"United States","GA","Dawsonville",34.433469,-84.124513
"United States","GA","Dearing",33.415187,-82.386483
"United States","GA","Decatur",33.771455,-84.297857
"United States","GA","Deenwood",31.246824,-82.365724
"United States","GA","Deepstep",33.015855,-82.964996
"United States","GA","Demorest",34.563531,-83.542311
"United States","GA","Denton",31.72013,-82.692237
"United States","GA","De Soto",31.95479,-84.063639
"United States","GA","Dewy Rose",34.171505,-82.942673
"United States","GA","Dexter",32.433195,-83.059134
"United States","GA","Dillard",34.971472,-83.381157
"United States","GA","Dock Junction",31.201405,-81.515652
"United States","GA","Doerun",31.322799,-83.916532
"United States","GA","Donalsonville",31.039691,-84.878424
"United States","GA","Dooling",32.229976,-83.928924
"United States","GA","Doraville",33.912964,-84.274885
"United States","GA","Douglas",31.507435,-82.854287
"United States","GA","Douglasville",33.738328,-84.707237
"United States","GA","Druid Hills",33.787403,-84.325961
"United States","GA","Dublin",32.535471,-82.928807
"United States","GA","Dudley",32.533483,-83.083619
"United States","GA","Duluth",34.001517,-84.150464
"United States","GA","Dunwoody",33.941387,-84.312701
"United States","GA","Du Pont",30.989096,-82.869085
"United States","GA","Dutch Island",32.003578,-81.032776
"United States","GA","Eagle Grove",34.285577,-83.000722
"United States","GA","East Dublin",32.550373,-82.864072
"United States","GA","East Ellijay",34.679091,-84.470577
"United States","GA","East Griffin",33.243443,-84.232599
"United States","GA","Eastman",32.197561,-83.170658
"United States","GA","East Newnan",33.345796,-84.776725
"United States","GA","East Point",33.67236,-84.474958
"United States","GA","Eatonton",33.325821,-83.388862
"United States","GA","Edge Hill",33.153421,-82.624989
"United States","GA","Edison",31.560812,-84.737402
"United States","GA","Elberton",34.106786,-82.872634
"United States","GA","Ellaville",32.237662,-84.309114
"United States","GA","Ellenton",31.176703,-83.587067
"United States","GA","Ellijay",34.691323,-84.483921
"United States","GA","Emerson",34.131549,-84.745371
"United States","GA","Empire",32.337052,-83.282965
"United States","GA","Enigma",31.401295,-83.319875
"United States","GA","Ephesus",33.407009,-85.259598
"United States","GA","Epworth",34.951032,-84.380788
"United States","GA","Eton",34.826599,-84.766791
"United States","GA","Euharlee",34.143586,-84.932752
"United States","GA","Evans",33.567644,-82.140555
"United States","GA","Experiment",33.286032,-84.274641
"United States","GA","Fairburn",33.547818,-84.587219
"United States","GA","Fairmount",34.436996,-84.69954
"United States","GA","Fair Oaks",33.919962,-84.544432
"United States","GA","Fairview",34.929532,-85.294037
"United States","GA","Fargo",30.686862,-82.571547
"United States","GA","Fayetteville",33.448126,-84.461547
"United States","GA","Fitzgerald",31.71306,-83.25087
"United States","GA","Flemington",31.849368,-81.560576
"United States","GA","Flovilla",33.252406,-83.902902
"United States","GA","Flowery Branch",34.171303,-83.918746
"United States","GA","Folkston",30.839248,-82.007248
"United States","GA","Forest Park",33.620543,-84.358181
"United States","GA","Forsyth",33.034543,-83.938062
"United States","GA","Fort Gaines",31.625945,-85.058669
"United States","GA","Fort Oglethorpe",34.931839,-85.246031
"United States","GA","Fort Stewart",31.871887,-81.61002
"United States","GA","Fort Valley",32.551114,-83.879939
"United States","GA","Franklin",33.278727,-85.0979
"United States","GA","Franklin Springs",34.283361,-83.146091
"United States","GA","Funston",31.195923,-83.881135
"United States","GA","Gainesville",34.289658,-83.829893
"United States","GA","Garden",32.087221,-81.176614
"United States","GA","Garfield",32.649211,-82.097291
"United States","GA","Gay",33.089692,-84.575203
"United States","GA","Geneva",32.578179,-84.553184
"United States","GA","Georgetown",31.982794,-81.230078
"United States","GA","Georgetown-Quitman County unified",31.862948,-85.004801
"United States","GA","Gibson",33.231691,-82.600978
"United States","GA","Gillsville",34.308109,-83.639627
"United States","GA","Girard",33.033888,-81.715514
"United States","GA","Glennville",31.939084,-81.930515
"United States","GA","Glenwood",32.180301,-82.670836
"United States","GA","Good Hope",33.790066,-83.617447
"United States","GA","Gordon",32.886191,-83.333588
"United States","GA","Graham",31.824912,-82.497575
"United States","GA","Grantville",33.237148,-84.830098
"United States","GA","Gray",33.002021,-83.540932
"United States","GA","Grayson",33.889988,-83.95791
"United States","GA","Greensboro",33.563569,-83.189267
"United States","GA","Greenville",33.030929,-84.716331
"United States","GA","Gresham Park",33.707017,-84.311976
"United States","GA","Griffin",33.241252,-84.276676
"United States","GA","Grovetown",33.44961,-82.20752
"United States","GA","Gumbranch",31.835735,-81.6839
"United States","GA","Gumlog",34.498227,-83.092531
"United States","GA","Guyton",32.33227,-81.390385
"United States","GA","Hagan",32.153028,-81.930025
"United States","GA","Hahira",30.99648,-83.381462
"United States","GA","Hamilton",32.764515,-84.876039
"United States","GA","Hampton",33.384961,-84.29535
"United States","GA","Hannahs Mill",32.937302,-84.340945
"United States","GA","Hapeville",33.660873,-84.409321
"United States","GA","Haralson",33.22935,-84.56871
"United States","GA","Hardwick",33.045592,-83.248796
"United States","GA","Harlem",33.415629,-82.31384
"United States","GA","Harrison",32.826424,-82.725846
"United States","GA","Hartwell",34.349645,-82.92802
"United States","GA","Hawkinsville",32.296834,-83.484112
"United States","GA","Hazlehurst",31.864128,-82.599276
"United States","GA","Helen",34.70431,-83.721364
"United States","GA","Helena",32.079038,-82.910156
"United States","GA","Henderson",32.007955,-81.266561
"United States","GA","Hephzibah",33.292757,-82.095321
"United States","GA","Heron Bay",33.339025,-84.192159
"United States","GA","Hiawassee",34.946197,-83.746341
"United States","GA","Higgston",32.216171,-82.464898
"United States","GA","Hilltop",33.108235,-84.437141
"United States","GA","Hiltonia",32.883339,-81.661487
"United States","GA","Hinesville",31.827088,-81.6218
"United States","GA","Hiram",33.890794,-84.750541
"United States","GA","Hoboken",31.180473,-82.130901
"United States","GA","Hogansville",33.166986,-84.902788
"United States","GA","Holly Springs",34.167243,-84.484483
"United States","GA","Homeland",30.860145,-82.020802
"United States","GA","Homer",34.337956,-83.494781
"United States","GA","Homerville",31.038228,-82.742089
"United States","GA","Hoschton",34.09387,-83.761153
"United States","GA","Howard",32.604098,-84.379104
"United States","GA","Hull",34.017674,-83.293721
"United States","GA","Ideal",32.372878,-84.189014
"United States","GA","Ila",34.173667,-83.293109
"United States","GA","Indian Springs",34.960544,-85.159163
"United States","GA","Iron",31.013583,-84.813313
"United States","GA","Irondale",33.482497,-84.365646
"United States","GA","Irwinton",32.810758,-83.173696
"United States","GA","Isle of Hope",31.98591,-81.052477
"United States","GA","Ivey",32.909928,-83.299847
"United States","GA","Jackson",33.290355,-83.968077
"United States","GA","Jacksonville",31.813353,-82.975805
"United States","GA","Jakin",31.090055,-84.98226
"United States","GA","Jasper",34.466199,-84.435863
"United States","GA","Jefferson",34.135486,-83.601578
"United States","GA","Jeffersonville",32.686281,-83.342642
"United States","GA","Jenkinsburg",33.322807,-84.038407
"United States","GA","Jersey",33.716782,-83.804307
"United States","GA","Jesup",31.594574,-81.895699
"United States","GA","Johns Creek",34.032739,-84.203848
"United States","GA","Jonesboro",33.520153,-84.354136
"United States","GA","Junction",32.603622,-84.458198
"United States","GA","Kennesaw",34.027202,-84.61709
"United States","GA","Keysville",33.236189,-82.229326
"United States","GA","Kings Bay Base",30.799462,-81.565585
"United States","GA","Kingsland",30.845932,-81.791078
"United States","GA","Kingston",34.231972,-84.944493
"United States","GA","Kite",32.691521,-82.512433
"United States","GA","Knoxville",32.723259,-83.995933
"United States","GA","LaFayette",34.708847,-85.281495
"United States","GA","LaGrange",33.0291,-85.03816
"United States","GA","Lake",33.606465,-84.341101
"United States","GA","Lakeland",31.040817,-83.07473
"United States","GA","Lake Park",30.68563,-83.187702
"United States","GA","Lakeview",34.9771,-85.253614
"United States","GA","Lakeview Estates",33.704983,-84.037683
"United States","GA","Lavonia",34.434653,-83.108872
"United States","GA","Lawrenceville",33.952875,-83.992231
"United States","GA","Leary",31.484384,-84.511733
"United States","GA","Leesburg",31.732058,-84.168546
"United States","GA","Lenox",31.261011,-83.466879
"United States","GA","Leslie",31.954799,-84.087064
"United States","GA","Lexington",33.870069,-83.110154
"United States","GA","Lilburn",33.89064,-84.136872
"United States","GA","Lilly",32.146535,-83.877464
"United States","GA","Lincoln Park",32.867383,-84.335597
"United States","GA","Lincolnton",33.792714,-82.478438
"United States","GA","Lindale",34.187692,-85.180719
"United States","GA","Lithia Springs",33.782487,-84.648488
"United States","GA","Lithonia",33.713049,-84.105922
"United States","GA","Locust Grove",33.342423,-84.10376
"United States","GA","Loganville",33.836502,-83.896135
"United States","GA","Lone Oak",33.172352,-84.817331
"United States","GA","Lookout Mountain",34.966412,-85.362195
"United States","GA","Louisville",32.992974,-82.397242
"United States","GA","Lovejoy",33.441519,-84.317444
"United States","GA","Ludowici",31.707526,-81.74941
"United States","GA","Lula",34.398083,-83.661982
"United States","GA","Lumber",31.933052,-82.683197
"United States","GA","Lumpkin",32.048041,-84.798145
"United States","GA","Luthersville",33.209626,-84.744302
"United States","GA","Lyerly",34.403432,-85.404092
"United States","GA","Lyons",32.204915,-82.321208
"United States","GA","Mableton",33.814469,-84.565748
"United States","GA","McCaysville",34.981962,-84.371188
"United States","GA","McDonough",33.437724,-84.155416
"United States","GA","McIntyre",32.846862,-83.200907
"United States","GA","Macon",32.830953,-83.648918
"United States","GA","McRae",32.056454,-82.890732
"United States","GA","Madison",33.579038,-83.475971
"United States","GA","Manassas",32.161123,-82.024037
"United States","GA","Manchester",32.859057,-84.634374
"United States","GA","Mansfield",33.516585,-83.736169
"United States","GA","Marietta",33.953561,-84.542463
"United States","GA","Marshallville",32.458561,-83.939762
"United States","GA","Martin",34.485769,-83.197451
"United States","GA","Martinez",33.52042,-82.101177
"United States","GA","Matthews",33.21933,-82.301659
"United States","GA","Maxeys",33.754914,-83.172638
"United States","GA","Maysville",34.255126,-83.553058
"United States","GA","Meansville",33.051471,-84.31045
"United States","GA","Meigs",31.071798,-84.092679
"United States","GA","Mendes",31.994768,-81.970462
"United States","GA","Menlo",34.483491,-85.477611
"United States","GA","Metter",32.396607,-82.062596
"United States","GA","Midville",32.821272,-82.235266
"United States","GA","Midway",31.801003,-81.416664
"United States","GA","Milan",32.019198,-83.062279
"United States","GA","Milledgeville",33.087889,-83.240536
"United States","GA","Millen",32.806892,-81.942039
"United States","GA","Milner",33.116107,-84.187689
"United States","GA","Milton",34.144325,-84.314188
"United States","GA","Mineral Bluff",34.914151,-84.277608
"United States","GA","Mitchell",33.221712,-82.701246
"United States","GA","Molena",33.010444,-84.500044
"United States","GA","Monroe",33.797477,-83.718741
"United States","GA","Montezuma",32.297252,-84.019052
"United States","GA","Montgomery",31.947846,-81.097917
"United States","GA","Monticello",33.307655,-83.684868
"United States","GA","Montrose",32.55923,-83.153151
"United States","GA","Moody AFB",30.976747,-83.212242
"United States","GA","Moreland",33.286361,-84.769581
"United States","GA","Morgan",31.538097,-84.603238
"United States","GA","Morganton",34.875709,-84.24333
"United States","GA","Morrow",33.578455,-84.335797
"United States","GA","Morven",30.943977,-83.499976
"United States","GA","Moultrie",31.17943,-83.790786
"United States","GA","Mountain",34.921474,-83.381098
"United States","GA","Mountain Park",34.083035,-84.413635
"United States","GA","Mountain Park",33.846683,-84.132156
"United States","GA","Mount Airy",34.523341,-83.49746
"United States","GA","Mount Vernon",32.185236,-82.596585
"United States","GA","Mount Zion",33.642561,-85.180998
"United States","GA","Nahunta",31.206217,-81.981216
"United States","GA","Nashville",31.2045,-83.248499
"United States","GA","Nelson",34.378983,-84.37079
"United States","GA","Newborn",33.516081,-83.695737
"United States","GA","Newington",32.58916,-81.505994
"United States","GA","Newnan",33.379721,-84.770965
"United States","GA","Newton",31.316751,-84.339469
"United States","GA","Nicholls",31.518855,-82.638333
"United States","GA","Nicholson",34.116624,-83.425061
"United States","GA","Norcross",33.937394,-84.205634
"United States","GA","Norman Park",31.26902,-83.684531
"United States","GA","Norristown",32.50704,-82.498626
"United States","GA","North Decatur",33.80732,-84.288893
"United States","GA","North Druid Hills",33.819655,-84.327381
"United States","GA","North High Shoals",33.828754,-83.501647
"United States","GA","Norwood",33.462697,-82.705957
"United States","GA","Nunez",32.491954,-82.346687
"United States","GA","Oak Park",32.364204,-82.324593
"United States","GA","Oakwood",34.222323,-83.884887
"United States","GA","Ochlocknee",30.975437,-84.050639
"United States","GA","Ocilla",31.598633,-83.249809
"United States","GA","Oconee",32.853452,-82.957675
"United States","GA","Odum",31.671838,-82.024116
"United States","GA","Offerman",31.409871,-82.114144
"United States","GA","Oglethorpe",32.293176,-84.062807
"United States","GA","Oliver",32.523079,-81.536264
"United States","GA","Omega",31.338958,-83.593724
"United States","GA","Orchard Hill",33.185158,-84.212038
"United States","GA","Oxford",33.628385,-83.872326
"United States","GA","Palmetto",33.537177,-84.672096
"United States","GA","Panthersville",33.70832,-84.274474
"United States","GA","Parrott",31.894383,-84.511757
"United States","GA","Patterson",31.384904,-82.13543
"United States","GA","Pavo",30.95937,-83.739334
"United States","GA","Payne",32.851838,-83.679411
"United States","GA","Peachtree",33.391904,-84.570611
"United States","GA","Peachtree Corners",33.96715,-84.232328
"United States","GA","Pearson",31.29721,-82.853957
"United States","GA","Pelham",31.126568,-84.151545
"United States","GA","Pembroke",32.144525,-81.616915
"United States","GA","Pendergrass",34.164799,-83.688642
"United States","GA","Perkins",32.919257,-81.944353
"United States","GA","Perry",32.472008,-83.726245
"United States","GA","Phillipsburg",31.438891,-83.520322
"United States","GA","Pinehurst",32.196212,-83.759519
"United States","GA","Pine Lake",33.790707,-84.205837
"United States","GA","Pine Mountain",32.852005,-84.851631
"United States","GA","Pineview",32.10428,-83.50887
"United States","GA","Pitts",31.946184,-83.541757
"United States","GA","Plains",32.03307,-84.394528
"United States","GA","Plainville",34.405265,-85.031489
"United States","GA","Pooler",32.101858,-81.254989
"United States","GA","Portal",32.539684,-81.929588
"United States","GA","Porterdale",33.573706,-83.894787
"United States","GA","Port Wentworth",32.192195,-81.20528
"United States","GA","Poulan",31.514506,-83.78982
"United States","GA","Powder Springs",33.865403,-84.682507
"United States","GA","Pulaski",32.390647,-81.952688
"United States","GA","Putney",31.474745,-84.105241
"United States","GA","Quitman",30.784582,-83.560537
"United States","GA","Ranger",34.501261,-84.711067
"United States","GA","Raoul",34.457691,-83.600862
"United States","GA","Ray",31.075655,-83.196853
"United States","GA","Rayle",33.791336,-82.908545
"United States","GA","Rebecca",31.807226,-83.487577
"United States","GA","Redan",33.737554,-84.160019
"United States","GA","Reed Creek",34.440925,-82.913683
"United States","GA","Register",32.369555,-81.888233
"United States","GA","Reidsville",32.087331,-82.12479
"United States","GA","Remerton",30.843788,-83.308928
"United States","GA","Rentz",32.382887,-82.991818
"United States","GA","Resaca",34.579365,-84.943824
"United States","GA","Rest Haven",34.131418,-83.975544
"United States","GA","Reynolds",32.560478,-84.094363
"United States","GA","Rhine",31.989315,-83.200435
"United States","GA","Riceboro",31.724415,-81.442338
"United States","GA","Richland",32.088762,-84.662001
"United States","GA","Richmond Hill",31.93321,-81.310997
"United States","GA","Riddleville",32.902739,-82.664984
"United States","GA","Rincon",32.293864,-81.235497
"United States","GA","Ringgold",34.914778,-85.122412
"United States","GA","Riverdale",33.563869,-84.410959
"United States","GA","Riverside",31.178282,-83.804328
"United States","GA","Roberta",32.719776,-84.010381
"United States","GA","Robins AFB",32.609854,-83.582714
"United States","GA","Rochelle",31.948766,-83.456882
"United States","GA","Rockingham",31.54187,-82.417973
"United States","GA","Rockmart",34.010056,-85.047656
"United States","GA","Rocky Ford",32.663507,-81.835465
"United States","GA","Rome",34.26774,-85.187533
"United States","GA","Roopville",33.456639,-85.130407
"United States","GA","Rossville",34.975773,-85.289568
"United States","GA","Roswell",34.039453,-84.350946
"United States","GA","Royston",34.285724,-83.11
"United States","GA","Russell",33.978991,-83.692325
"United States","GA","Rutledge",33.625654,-83.609698
"United States","GA","St. Marys",30.754245,-81.572635
"United States","GA","St. Simons",31.176618,-81.385627
"United States","GA","Sale",31.262925,-84.020816
"United States","GA","Salem",32.758587,-84.193624
"United States","GA","Sandersville",32.982089,-82.809694
"United States","GA","Sandy Springs",33.931502,-84.368673
"United States","GA","Santa Claus",32.170653,-82.329594
"United States","GA","Sardis",32.975073,-81.76151
"United States","GA","Sasser",31.719916,-84.347765
"United States","GA","Satilla",31.791866,-82.559167
"United States","GA","Sautee Nacoochee",34.688811,-83.68307
"United States","GA","Savannah",32.002512,-81.153557
"United States","GA","Scotland",32.047572,-82.818479
"United States","GA","Scottdale",33.799388,-84.263337
"United States","GA","Screven",31.484153,-82.016879
"United States","GA","Senoia",33.307634,-84.55477
"United States","GA","Seville",31.960953,-83.600641
"United States","GA","Shady Dale",33.401483,-83.587268
"United States","GA","Shannon",34.340318,-85.084083
"United States","GA","Sharon",33.562681,-82.795436
"United States","GA","Sharpsburg",33.338347,-84.649833
"United States","GA","Shellman",31.757085,-84.6159
"United States","GA","Shiloh",32.81158,-84.698708
"United States","GA","Siloam",33.540901,-83.084853
"United States","GA","Skidaway Island",31.93786,-81.046391
"United States","GA","Sky Valley",34.986049,-83.326958
"United States","GA","Smithville",31.901276,-84.255243
"United States","GA","Smyrna",33.862325,-84.507955
"United States","GA","Snellville",33.86032,-84.006123
"United States","GA","Social Circle",33.649915,-83.708316
"United States","GA","Soperton",32.378268,-82.594019
"United States","GA","Sparks",31.169034,-83.441216
"United States","GA","Sparta",33.277912,-82.969815
"United States","GA","Springfield",32.364232,-81.307871
"United States","GA","Stapleton",33.216889,-82.467241
"United States","GA","Statenville",30.706502,-83.019027
"United States","GA","Statesboro",32.439392,-81.775095
"United States","GA","Statham",33.962774,-83.603753
"United States","GA","Stillmore",32.441609,-82.214484
"United States","GA","Stockbridge",33.543319,-84.257608
"United States","GA","Stone Mountain",33.804187,-84.17142
"United States","GA","Sugar Hill",34.097603,-84.042362
"United States","GA","Summertown",32.745239,-82.276859
"United States","GA","Summerville",34.478751,-85.349071
"United States","GA","Sumner",31.510337,-83.736838
"United States","GA","Sunny Side",33.343277,-84.29174
"United States","GA","Sunnyside",31.239489,-82.341783
"United States","GA","Sunset",32.891774,-84.409712
"United States","GA","Surrency",31.721916,-82.197823
"United States","GA","Suwanee",34.050543,-84.066062
"United States","GA","Swainsboro",32.585588,-82.334784
"United States","GA","Sycamore",31.670456,-83.634931
"United States","GA","Sylvania",32.747181,-81.640682
"United States","GA","Sylvester",31.529673,-83.832954
"United States","GA","Talahi Island",32.032958,-80.976074
"United States","GA","Talbotton",32.677248,-84.54065
"United States","GA","Talking Rock",34.527651,-84.494087
"United States","GA","Tallapoosa",33.736656,-85.287358
"United States","GA","Tallulah Falls",34.721222,-83.377089
"United States","GA","Talmo",34.18367,-83.717445
"United States","GA","Tarrytown",32.319004,-82.559905
"United States","GA","Tate",34.976365,-83.551469
"United States","GA","Taylorsville",34.085129,-84.985629
"United States","GA","Temple",33.733245,-85.027295
"United States","GA","Tennille",32.936563,-82.813233
"United States","GA","The Rock",32.960715,-84.239175
"United States","GA","Thomaston",32.891673,-84.326691
"United States","GA","Thomasville",30.839422,-83.978781
"United States","GA","Thomson",33.466756,-82.494582
"United States","GA","Thunderbolt",32.034552,-81.048855
"United States","GA","Tifton",31.4621,-83.520494
"United States","GA","Tiger",34.846066,-83.432562
"United States","GA","Tignall",33.866962,-82.742146
"United States","GA","Toccoa",34.580656,-83.32622
"United States","GA","Toomsboro",32.822373,-83.082637
"United States","GA","Trenton",34.874147,-85.50965
"United States","GA","Trion",34.548418,-85.310769
"United States","GA","Tucker",33.852958,-84.221131
"United States","GA","Tunnel Hill",34.855413,-85.036778
"United States","GA","Turin",33.327206,-84.639692
"United States","GA","Twin",32.582227,-82.159379
"United States","GA","Tybee Island",32.009071,-80.855339
"United States","GA","Tyrone",33.476059,-84.594522
"United States","GA","Ty Ty",31.471881,-83.650265
"United States","GA","Unadilla",32.257284,-83.735898
"United States","GA","Union",33.593837,-84.56263
"United States","GA","Union Point",33.617201,-83.076333
"United States","GA","Unionville",31.436548,-83.509063
"United States","GA","Uvalda",32.038084,-82.507459
